#Ligand;TotalEnergy;Aktif
cav1m17_AQ4-ZINC58949932-0.pdb;-84.6173;0
cav1m17_AQ4-ZINC05067249-0.pdb;-84.5088;0
cav1m17_AQ4-ZINC54836451-0.pdb;-84.5059;0
cav1m17_AQ4-ZINC55189309-0.pdb;-84.4979;0
cav1m17_AQ4-ZINC35452835-0.pdb;-84.4963;0
cav1m17_AQ4-ZINC28165348-0.pdb;-84.4863;0
cav1m17_AQ4-ZINC21502178-0.pdb;-84.4654;0
cav1m17_AQ4-ZINC44783236-0.pdb;-84.434;0
cav1m17_AQ4-ZINC39686972-0.pdb;-84.428;0
cav1m17_AQ4-ZINC42016450-0.pdb;-84.415;0
cav1m17_AQ4-ZINC02336287-0.pdb;-84.3841;0
cav1m17_AQ4-ZINC22011945-0.pdb;-84.3807;0
cav1m17_AQ4-ZINC05310022-0.pdb;-84.3705;0
cav1m17_AQ4-ZINC22574467-0.pdb;-84.36;0
cav1m17_AQ4-ZINC53113922-0.pdb;-84.3217;0
cav1m17_AQ4-ZINC38984437-0.pdb;-84.2925;0
cav1m17_AQ4-ZINC18938248-0.pdb;-84.2911;0
cav1m17_AQ4-ZINC06162687-0.pdb;-84.2839;0
cav1m17_AQ4-ZINC37671754-0.pdb;-84.2618;0
cav1m17_AQ4-ZINC43140269-0.pdb;-84.2453;0
cav1m17_AQ4-ZINC39673420-0.pdb;-84.2392;0
cav1m17_AQ4-ZINC12765383-0.pdb;-84.2011;0
cav1m17_AQ4-ZINC65074684-0.pdb;-84.1374;0
cav1m17_AQ4-ZINC14456980-0.pdb;-84.1247;0
cav1m17_AQ4-ZINC41023392-0.pdb;-84.1232;0
cav1m17_AQ4-ZINC58021669-0.pdb;-84.0951;0
cav1m17_AQ4-ZINC42104052-0.pdb;-84.0444;0
cav1m17_AQ4-ZINC39633850-0.pdb;-84.0346;0
cav1m17_AQ4-ZINC06703835-0.pdb;-84.0051;0
cav1m17_AQ4-ZINC67585070-0.pdb;-84.0033;0
cav1m17_AQ4-ZINC39635886-0.pdb;-83.9495;0
cav1m17_AQ4-ZINC00496313-0.pdb;-83.9483;0
cav1m17_AQ4-ZINC37413222-0.pdb;-83.9306;0
cav1m17_AQ4-ZINC00632573-0.pdb;-83.9113;0
cav1m17_AQ4-ZINC39596088-0.pdb;-83.8676;0
cav1m17_AQ4-ZINC40370642-0.pdb;-83.822;0
cav1m17_AQ4-ZINC00120580-0.pdb;-83.8075;0
cav1m17_AQ4-ZINC67446797-0.pdb;-83.7948;0
cav1m17_AQ4-ZINC35287948-0.pdb;-83.793;0
cav1m17_AQ4-ZINC21657775-0.pdb;-83.7882;0
cav1m17_AQ4-ZINC02564905-0.pdb;-83.7769;0
cav1m17_AQ4-ZINC21732234-0.pdb;-83.7638;0
cav1m17_AQ4-ZINC44327625-0.pdb;-83.7472;0
cav1m17_AQ4-ZINC00242247-0.pdb;-83.7421;0
cav1m17_AQ4-ZINC43759909-0.pdb;-83.6929;0
cav1m17_AQ4-ZINC49561730-0.pdb;-83.668;0
cav1m17_AQ4-ZINC54217010-0.pdb;-83.6555;0
cav1m17_AQ4-ZINC36347184-0.pdb;-83.6453;0
cav1m17_AQ4-ZINC39686649-0.pdb;-83.6306;0
cav1m17_AQ4-ZINC36945637-0.pdb;-83.6206;0
cav1m17_AQ4-ZINC57930227-0.pdb;-83.6075;0
cav1m17_AQ4-ZINC63571690-0.pdb;-83.525;0
cav1m17_AQ4-ZINC09137785-0.pdb;-83.4862;0
cav1m17_AQ4-ZINC08277376-0.pdb;-83.4781;0
cav1m17_AQ4-ZINC38549498-0.pdb;-83.4286;0
cav1m17_AQ4-ZINC08694283-0.pdb;-83.4211;0
cav1m17_AQ4-ZINC46438340-0.pdb;-83.4033;0
cav1m17_AQ4-ZINC35452781-0.pdb;-83.3357;0
cav1m17_AQ4-ZINC37181521-0.pdb;-83.3221;0
cav1m17_AQ4-ZINC36278095-0.pdb;-83.3185;0
cav1m17_AQ4-ZINC05055617-0.pdb;-83.3034;0
cav1m17_AQ4-ZINC05487696-0.pdb;-83.3016;0
cav1m17_AQ4-ZINC67473811-0.pdb;-83.2888;0
cav1m17_AQ4-ZINC11944695-0.pdb;-83.2769;0
cav1m17_AQ4-ZINC38970866-0.pdb;-83.2475;0
cav1m17_AQ4-ZINC13036331-0.pdb;-83.2395;0
cav1m17_AQ4-ZINC19821947-0.pdb;-83.237;0
cav1m17_AQ4-ZINC61371060-0.pdb;-83.2061;0
cav1m17_AQ4-ZINC02492909-0.pdb;-83.2037;0
cav1m17_AQ4-ZINC22018186-0.pdb;-83.202;0
cav1m17_AQ4-ZINC08964170-0.pdb;-83.1756;0
cav1m17_AQ4-ZINC40546240-0.pdb;-83.1532;0
cav1m17_AQ4-ZINC10255699-0.pdb;-83.1449;0
cav1m17_AQ4-ZINC37744361-0.pdb;-83.1381;0
cav1m17_AQ4-ZINC41023653-0.pdb;-83.1247;0
cav1m17_AQ4-ZINC00944881-0.pdb;-83.0792;0
cav1m17_AQ4-ZINC04453554-0.pdb;-83.0506;0
cav1m17_AQ4-ZINC09018582-0.pdb;-82.9739;0
cav1m17_AQ4-ZINC34740235-0.pdb;-82.9605;0
cav1m17_AQ4-ZINC28225739-0.pdb;-82.9369;0
cav1m17_AQ4-ZINC12419120-0.pdb;-82.9339;0
cav1m17_AQ4-ZINC53986046-0.pdb;-82.9197;0
cav1m17_AQ4-ZINC36876098-0.pdb;-82.8646;0
cav1m17_AQ4-ZINC45638775-0.pdb;-82.8559;0
cav1m17_AQ4-ZINC12661476-0.pdb;-82.8373;0
cav1m17_AQ4-ZINC17074335-0.pdb;-82.8052;0
cav1m17_AQ4-ZINC38092956-0.pdb;-82.7672;0
cav1m17_AQ4-ZINC28109023-0.pdb;-82.7558;0
cav1m17_AQ4-ZINC49514765-0.pdb;-82.7479;0
cav1m17_AQ4-ZINC20727536-0.pdb;-82.7241;0
cav1m17_AQ4-ZINC20798088-0.pdb;-82.7241;0
cav1m17_AQ4-ZINC24988917-0.pdb;-82.6877;0
cav1m17_AQ4-ZINC51092891-0.pdb;-82.6622;0
cav1m17_AQ4-ZINC18115797-0.pdb;-82.6215;0
cav1m17_AQ4-ZINC20276248-0.pdb;-82.5785;0
cav1m17_AQ4-ZINC42010930-0.pdb;-82.5067;0
cav1m17_AQ4-ZINC50389332-0.pdb;-82.4856;0
cav1m17_AQ4-ZINC39358611-0.pdb;-82.471;0
cav1m17_AQ4-ZINC56878242-0.pdb;-82.4495;0
cav1m17_AQ4-ZINC29974589-0.pdb;-82.4098;0
cav1m17_AQ4-ZINC05963664-0.pdb;-82.406;0
cav1m17_AQ4-ZINC32753384-0.pdb;-82.3842;0
cav1m17_AQ4-ZINC67388266-0.pdb;-82.3555;0
cav1m17_AQ4-ZINC48183312-0.pdb;-82.3475;0
cav1m17_AQ4-ZINC37328330-0.pdb;-82.3105;0
cav1m17_AQ4-ZINC40361291-0.pdb;-82.2997;0
cav1m17_AQ4-ZINC00226861-0.pdb;-82.2947;0
cav1m17_AQ4-ZINC63437496-0.pdb;-82.2913;0
cav1m17_AQ4-ZINC00410810-0.pdb;-82.2877;0
cav1m17_AQ4-ZINC60183666-0.pdb;-82.2615;0
cav1m17_AQ4-ZINC04593585-0.pdb;-82.261;0
cav1m17_AQ4-ZINC53006506-0.pdb;-82.2439;0
cav1m17_AQ4-ZINC20679578-0.pdb;-82.2289;0
cav1m17_AQ4-ZINC06552422-0.pdb;-82.2109;0
cav1m17_AQ4-ZINC10383802-0.pdb;-82.2108;0
cav1m17_AQ4-ZINC13365755-0.pdb;-82.1417;0
cav1m17_AQ4-ZINC40375632-0.pdb;-82.1176;0
cav1m17_AQ4-ZINC43485844-0.pdb;-82.0892;0
cav1m17_AQ4-ZINC37775552-0.pdb;-82.0605;0
cav1m17_AQ4-ZINC39606950-0.pdb;-82.0113;0
cav1m17_AQ4-ZINC57877014-0.pdb;-81.9882;0
cav1m17_AQ4-ZINC04405596-0.pdb;-81.9787;0
cav1m17_AQ4-ZINC44783896-0.pdb;-81.9604;0
cav1m17_AQ4-ZINC40531194-0.pdb;-81.9515;0
cav1m17_AQ4-ZINC54554428-0.pdb;-81.9364;0
cav1m17_AQ4-ZINC16607988-0.pdb;-81.9181;0
cav1m17_AQ4-ZINC36772165-0.pdb;-81.8809;0
cav1m17_AQ4-ZINC65203595-0.pdb;-81.8758;0
cav1m17_AQ4-ZINC32763096-0.pdb;-81.832;0
cav1m17_AQ4-ZINC40291437-0.pdb;-81.8222;0
cav1m17_AQ4-ZINC43256384-0.pdb;-81.8188;0
cav1m17_AQ4-ZINC20714125-0.pdb;-81.7721;0
cav1m17_AQ4-ZINC35375152-0.pdb;-81.7606;0
cav1m17_AQ4-ZINC50398319-0.pdb;-81.7413;0
cav1m17_AQ4-ZINC15087243-0.pdb;-81.7159;0
cav1m17_AQ4-ZINC32096891-0.pdb;-81.7058;0
cav1m17_AQ4-ZINC38671415-0.pdb;-81.6862;0
cav1m17_AQ4-ZINC08382040-0.pdb;-81.6196;0
cav1m17_AQ4-ZINC06552423-0.pdb;-81.5678;0
cav1m17_AQ4-ZINC13000086-0.pdb;-81.5409;0
cav1m17_AQ4-ZINC08971260-0.pdb;-81.5284;0
cav1m17_AQ4-ZINC41023386-0.pdb;-81.4762;0
cav1m17_AQ4-ZINC35634372-0.pdb;-81.463;0
cav1m17_AQ4-ZINC39379307-0.pdb;-81.4365;0
cav1m17_AQ4-ZINC67040178-0.pdb;-81.4108;0
cav1m17_AQ4-ZINC10555433-0.pdb;-81.4099;0
cav1m17_AQ4-ZINC43573537-0.pdb;-81.4083;0
cav1m17_AQ4-ZINC66347420-0.pdb;-81.3909;0
cav1m17_AQ4-ZINC05206422-0.pdb;-81.3899;0
cav1m17_AQ4-ZINC28727603-0.pdb;-81.3713;0
cav1m17_AQ4-ZINC67205664-0.pdb;-81.3349;0
cav1m17_AQ4-ZINC12372346-0.pdb;-81.3032;0
cav1m17_AQ4-ZINC49103159-0.pdb;-81.2866;0
cav1m17_AQ4-ZINC39440755-0.pdb;-81.2664;0
cav1m17_AQ4-ZINC39446759-0.pdb;-81.2624;0
cav1m17_AQ4-ZINC40371962-0.pdb;-81.2553;0
cav1m17_AQ4-ZINC40481198-0.pdb;-81.2439;0
cav1m17_AQ4-ZINC62498186-0.pdb;-81.2022;0
cav1m17_AQ4-ZINC16322730-0.pdb;-81.184;0
cav1m17_AQ4-ZINC04130519-0.pdb;-81.1449;0
cav1m17_AQ4-ZINC15085173-0.pdb;-81.0991;0
cav1m17_AQ4-ZINC01445805-0.pdb;-81.089;0
cav1m17_AQ4-ZINC20433430-0.pdb;-81.0807;0
cav1m17_AQ4-ZINC49639839-0.pdb;-81.0693;0
cav1m17_AQ4-ZINC48689328-0.pdb;-81.0661;0
cav1m17_AQ4-ZINC67427259-0.pdb;-81.0605;0
cav1m17_AQ4-ZINC25364058-0.pdb;-81.0548;0
cav1m17_AQ4-ZINC12371973-0.pdb;-80.9967;0
cav1m17_AQ4-ZINC56874187-0.pdb;-80.9856;0
cav1m17_AQ4-ZINC62329593-0.pdb;-80.9833;0
cav1m17_AQ4-ZINC53993849-0.pdb;-80.9414;0
cav1m17_AQ4-ZINC43560167-0.pdb;-80.9336;0
cav1m17_AQ4-ZINC04944277-0.pdb;-80.9308;0
cav1m17_AQ4-ZINC23454077-0.pdb;-80.8636;0
cav1m17_AQ4-ZINC42080119-0.pdb;-80.8453;0
cav1m17_AQ4-ZINC40375774-0.pdb;-80.8085;0
cav1m17_AQ4-ZINC35271404-0.pdb;-80.8024;0
cav1m17_AQ4-ZINC20276429-0.pdb;-80.7731;0
cav1m17_AQ4-ZINC19869051-0.pdb;-80.7473;0
cav1m17_AQ4-ZINC38653473-0.pdb;-80.7396;0
cav1m17_AQ4-ZINC20077787-0.pdb;-80.7259;0
cav1m17_AQ4-ZINC04453377-0.pdb;-80.652;0
cav1m17_AQ4-ZINC23762696-0.pdb;-80.6298;0
cav1m17_AQ4-ZINC20716125-0.pdb;-80.6141;0
cav1m17_AQ4-ZINC36025129-0.pdb;-80.5681;0
cav1m17_AQ4-ZINC25491595-0.pdb;-80.5399;0
cav1m17_AQ4-ZINC04966124-0.pdb;-80.5305;0
cav1m17_AQ4-ZINC40370305-0.pdb;-80.4876;0
cav1m17_AQ4-ZINC61886296-0.pdb;-80.446;0
cav1m17_AQ4-ZINC16384144-0.pdb;-80.4434;0
cav1m17_AQ4-ZINC39659838-0.pdb;-80.4279;0
cav1m17_AQ4-ZINC42259574-0.pdb;-80.4052;0
cav1m17_AQ4-ZINC09819821-0.pdb;-80.3948;0
cav1m17_AQ4-ZINC44862641-0.pdb;-80.3522;0
cav1m17_AQ4-ZINC66346634-0.pdb;-80.3316;0
cav1m17_AQ4-ZINC40285029-0.pdb;-80.3174;0
cav1m17_AQ4-ZINC44977817-0.pdb;-80.3168;0
cav1m17_AQ4-ZINC65265887-0.pdb;-80.2546;0
cav1m17_AQ4-ZINC25443524-0.pdb;-80.2471;0
cav1m17_AQ4-ZINC44731811-0.pdb;-80.1963;0
cav1m17_AQ4-ZINC21517811-0.pdb;-80.1877;0
cav1m17_AQ4-ZINC05731767-0.pdb;-80.181;0
cav1m17_AQ4-ZINC42535514-0.pdb;-80.1606;0
cav1m17_AQ4-ZINC19754381-0.pdb;-80.1545;0
cav1m17_AQ4-ZINC02036997-0.pdb;-80.1167;0
cav1m17_AQ4-ZINC42015222-0.pdb;-79.9976;0
cav1m17_AQ4-ZINC14184899-0.pdb;-79.9511;0
cav1m17_AQ4-ZINC62827756-0.pdb;-79.9403;0
cav1m17_AQ4-ZINC04631518-0.pdb;-79.932;0
cav1m17_AQ4-ZINC51687842-0.pdb;-79.9279;0
cav1m17_AQ4-ZINC63627424-0.pdb;-79.903;0
cav1m17_AQ4-ZINC65074781-0.pdb;-79.8701;0
cav1m17_AQ4-ZINC12499559-0.pdb;-79.7574;0
cav1m17_AQ4-ZINC37793426-0.pdb;-79.7494;0
cav1m17_AQ4-ZINC30544970-0.pdb;-79.68;0
cav1m17_AQ4-ZINC49118610-0.pdb;-79.6776;0
cav1m17_AQ4-ZINC20483841-0.pdb;-79.6135;0
cav1m17_AQ4-ZINC38629058-0.pdb;-79.5693;0
cav1m17_AQ4-ZINC07770976-0.pdb;-79.558;0
cav1m17_AQ4-ZINC09610999-0.pdb;-79.5121;0
cav1m17_AQ4-ZINC00373854-0.pdb;-79.476;0
cav1m17_AQ4-ZINC41499744-0.pdb;-79.4756;0
cav1m17_AQ4-ZINC00507289-0.pdb;-79.4382;0
cav1m17_AQ4-ZINC43853048-0.pdb;-79.4301;0
cav1m17_AQ4-ZINC14720921-0.pdb;-79.43;0
cav1m17_AQ4-ZINC54449660-0.pdb;-79.392;0
cav1m17_AQ4-ZINC62828508-0.pdb;-79.3363;0
cav1m17_AQ4-ZINC65200164-0.pdb;-79.3202;0
cav1m17_AQ4-ZINC49549557-0.pdb;-79.3034;0
cav1m17_AQ4-ZINC57898442-0.pdb;-79.3015;0
cav1m17_AQ4-ZINC03841484-0.pdb;-79.2275;0
cav1m17_AQ4-ZINC30028287-0.pdb;-79.2186;0
cav1m17_AQ4-ZINC41043251-0.pdb;-79.1693;0
cav1m17_AQ4-ZINC20392646-0.pdb;-79.1579;0
cav1m17_AQ4-ZINC13467057-0.pdb;-79.1468;0
cav1m17_AQ4-ZINC51847964-0.pdb;-79.1413;0
cav1m17_AQ4-ZINC37404777-0.pdb;-79.1253;0
cav1m17_AQ4-ZINC44784057-0.pdb;-79.0998;0
cav1m17_AQ4-ZINC42013931-0.pdb;-79.065;0
cav1m17_AQ4-ZINC37351174-0.pdb;-79.0493;0
cav1m17_AQ4-CHEMBL162719-0.pdb;-79.0346;1
cav1m17_AQ4-ZINC21508843-0.pdb;-79.0246;0
cav1m17_AQ4-ZINC39673573-0.pdb;-79.0151;0
cav1m17_AQ4-ZINC40372230-0.pdb;-79.0081;0
cav1m17_AQ4-ZINC00718020-0.pdb;-78.9569;0
cav1m17_AQ4-ZINC42269841-0.pdb;-78.9412;0
cav1m17_AQ4-ZINC40954869-0.pdb;-78.8711;0
cav1m17_AQ4-ZINC39358632-0.pdb;-78.8165;0
cav1m17_AQ4-ZINC39530040-0.pdb;-78.8043;0
cav1m17_AQ4-ZINC21601192-0.pdb;-78.8008;0
cav1m17_AQ4-ZINC62498188-0.pdb;-78.7903;0
cav1m17_AQ4-ZINC21879888-0.pdb;-78.7697;0
cav1m17_AQ4-CHEMBL53711-0.pdb;-78.7559;1
cav1m17_AQ4-ZINC03953782-0.pdb;-78.7385;0
cav1m17_AQ4-ZINC35097890-0.pdb;-78.7365;0
cav1m17_AQ4-ZINC09322592-0.pdb;-78.7041;0
cav1m17_AQ4-ZINC52841762-0.pdb;-78.7001;0
cav1m17_AQ4-ZINC21732238-0.pdb;-78.6688;0
cav1m17_AQ4-ZINC23027332-0.pdb;-78.6304;0
cav1m17_AQ4-ZINC61887838-0.pdb;-78.6009;0
cav1m17_AQ4-ZINC19816152-0.pdb;-78.5966;0
cav1m17_AQ4-ZINC23818498-0.pdb;-78.5941;0
cav1m17_AQ4-ZINC11034047-0.pdb;-78.5886;0
cav1m17_AQ4-ZINC67612158-0.pdb;-78.5202;0
cav1m17_AQ4-ZINC63407637-0.pdb;-78.5058;0
cav1m17_AQ4-ZINC23147526-0.pdb;-78.5047;0
cav1m17_AQ4-ZINC62915026-0.pdb;-78.4703;0
cav1m17_AQ4-ZINC48606519-0.pdb;-78.4341;0
cav1m17_AQ4-ZINC39635738-0.pdb;-78.389;0
cav1m17_AQ4-ZINC39637161-0.pdb;-78.3156;0
cav1m17_AQ4-ZINC36014273-0.pdb;-78.3064;0
cav1m17_AQ4-ZINC35793894-0.pdb;-78.3015;0
cav1m17_AQ4-ZINC32860154-0.pdb;-78.2649;0
cav1m17_AQ4-ZINC02794930-0.pdb;-78.2562;0
cav1m17_AQ4-ZINC55170314-0.pdb;-78.2552;0
cav1m17_AQ4-ZINC50346304-0.pdb;-78.2329;0
cav1m17_AQ4-ZINC62766898-0.pdb;-78.1893;0
cav1m17_AQ4-ZINC43114742-0.pdb;-78.1844;0
cav1m17_AQ4-ZINC16792316-0.pdb;-78.1835;0
cav1m17_AQ4-ZINC04979854-0.pdb;-78.1218;0
cav1m17_AQ4-ZINC49513010-0.pdb;-78.1123;0
cav1m17_AQ4-ZINC20058222-0.pdb;-78.1092;0
cav1m17_AQ4-ZINC05265836-0.pdb;-78.1016;0
cav1m17_AQ4-ZINC32100718-0.pdb;-78.0846;0
cav1m17_AQ4-ZINC58251498-0.pdb;-78.081;0
cav1m17_AQ4-ZINC13559454-0.pdb;-78.055;0
cav1m17_AQ4-ZINC13372435-0.pdb;-78.0274;0
cav1m17_AQ4-ZINC45440226-0.pdb;-78.0171;0
cav1m17_AQ4-ZINC05517052-0.pdb;-77.9586;0
cav1m17_AQ4-ZINC12361785-0.pdb;-77.9259;0
cav1m17_AQ4-ZINC57509339-0.pdb;-77.8806;0
cav1m17_AQ4-ZINC24286163-0.pdb;-77.8732;0
cav1m17_AQ4-ZINC50029855-0.pdb;-77.8251;0
cav1m17_AQ4-ZINC11068021-0.pdb;-77.7906;0
cav1m17_AQ4-ZINC03696946-0.pdb;-77.7621;0
cav1m17_AQ4-ZINC32608112-0.pdb;-77.7345;0
cav1m17_AQ4-ZINC37100751-0.pdb;-77.7243;0
cav1m17_AQ4-ZINC42561287-0.pdb;-77.6902;0
cav1m17_AQ4-ZINC50362023-0.pdb;-77.6759;0
cav1m17_AQ4-ZINC62828873-0.pdb;-77.6713;0
cav1m17_AQ4-ZINC39379308-0.pdb;-77.6505;0
cav1m17_AQ4-ZINC57933926-0.pdb;-77.5334;0
cav1m17_AQ4-ZINC40370998-0.pdb;-77.5223;0
cav1m17_AQ4-ZINC19847862-0.pdb;-77.5188;0
cav1m17_AQ4-ZINC37333611-0.pdb;-77.5099;0
cav1m17_AQ4-ZINC01645723-0.pdb;-77.4854;0
cav1m17_AQ4-ZINC13123085-0.pdb;-77.4335;0
cav1m17_AQ4-ZINC36286354-0.pdb;-77.4104;0
cav1m17_AQ4-ZINC51729831-0.pdb;-77.3618;0
cav1m17_AQ4-ZINC40375000-0.pdb;-77.3511;0
cav1m17_AQ4-ZINC50362170-0.pdb;-77.3406;0
cav1m17_AQ4-ZINC10735567-0.pdb;-77.3332;0
cav1m17_AQ4-ZINC00341030-0.pdb;-77.2955;0
cav1m17_AQ4-ZINC27385321-0.pdb;-77.2724;0
cav1m17_AQ4-ZINC20390606-0.pdb;-77.2288;0
cav1m17_AQ4-ZINC06537097-0.pdb;-77.2242;0
cav1m17_AQ4-ZINC50586257-0.pdb;-77.1979;0
cav1m17_AQ4-ZINC41023709-0.pdb;-77.1639;0
cav1m17_AQ4-ZINC36923134-0.pdb;-77.1025;0
cav1m17_AQ4-ZINC51331449-0.pdb;-77.1009;0
cav1m17_AQ4-ZINC50307798-0.pdb;-77.0832;0
cav1m17_AQ4-ZINC39676975-0.pdb;-76.9239;0
cav1m17_AQ4-ZINC31972485-0.pdb;-76.9219;0
cav1m17_AQ4-ZINC49211228-0.pdb;-76.9024;0
cav1m17_AQ4-ZINC12809734-0.pdb;-76.8426;0
cav1m17_AQ4-ZINC63162186-0.pdb;-76.7623;0
cav1m17_AQ4-ZINC40267900-0.pdb;-76.7024;0
cav1m17_AQ4-ZINC04073938-0.pdb;-76.7011;0
cav1m17_AQ4-ZINC36626597-0.pdb;-76.6194;0
cav1m17_AQ4-ZINC42945900-0.pdb;-76.5793;0
cav1m17_AQ4-ZINC28579310-0.pdb;-76.4858;0
cav1m17_AQ4-ZINC62876809-0.pdb;-76.4374;0
cav1m17_AQ4-ZINC34527611-0.pdb;-76.3994;0
cav1m17_AQ4-ZINC39635817-0.pdb;-76.35;0
cav1m17_AQ4-ZINC03311161-0.pdb;-76.3319;0
cav1m17_AQ4-ZINC51998734-0.pdb;-76.2193;0
cav1m17_AQ4-ZINC41834252-0.pdb;-76.1534;0
cav1m17_AQ4-ZINC21789194-0.pdb;-76.1134;0
cav1m17_AQ4-ZINC20513344-0.pdb;-76.1023;0
cav1m17_AQ4-ZINC50036156-0.pdb;-76.0954;0
cav1m17_AQ4-ZINC41042198-0.pdb;-76.059;0
cav1m17_AQ4-ZINC20123506-0.pdb;-76.0009;0
cav1m17_AQ4-ZINC62996344-0.pdb;-75.9833;0
cav1m17_AQ4-ZINC39139550-0.pdb;-75.9248;0
cav1m17_AQ4-ZINC04386982-0.pdb;-75.9111;0
cav1m17_AQ4-ZINC20123504-0.pdb;-75.8829;0
cav1m17_AQ4-ZINC07692710-0.pdb;-75.8789;0
cav1m17_AQ4-ZINC66361549-0.pdb;-75.8699;0
cav1m17_AQ4-ZINC43666437-0.pdb;-75.862;0
cav1m17_AQ4-ZINC53997371-0.pdb;-75.8138;0
cav1m17_AQ4-ZINC52016873-0.pdb;-75.8084;0
cav1m17_AQ4-ZINC62957531-0.pdb;-75.8044;0
cav1m17_AQ4-ZINC04525602-0.pdb;-75.6561;0
cav1m17_AQ4-ZINC21810207-0.pdb;-75.6085;0
cav1m17_AQ4-ZINC04690424-0.pdb;-75.6032;0
cav1m17_AQ4-ZINC40605398-0.pdb;-75.538;0
cav1m17_AQ4-ZINC65074638-0.pdb;-75.4876;0
cav1m17_AQ4-ZINC00706744-0.pdb;-75.4189;0
cav1m17_AQ4-ZINC02595211-0.pdb;-75.3895;0
cav1m17_AQ4-ZINC49549369-0.pdb;-75.3833;0
cav1m17_AQ4-ZINC11718596-0.pdb;-75.3727;0
cav1m17_AQ4-ZINC35381972-0.pdb;-75.3707;0
cav1m17_AQ4-ZINC59990810-0.pdb;-75.3659;0
cav1m17_AQ4-ZINC36260717-0.pdb;-75.3592;0
cav1m17_AQ4-ZINC57395155-0.pdb;-75.3062;0
cav1m17_AQ4-ZINC42944088-0.pdb;-75.2379;0
cav1m17_AQ4-ZINC15226786-0.pdb;-75.234;0
cav1m17_AQ4-ZINC39944310-0.pdb;-75.208;0
cav1m17_AQ4-ZINC12487477-0.pdb;-75.1581;0
cav1m17_AQ4-ZINC63192707-0.pdb;-75.1452;0
cav1m17_AQ4-ZINC35650869-0.pdb;-75.1165;0
cav1m17_AQ4-ZINC37690913-0.pdb;-75.0944;0
cav1m17_AQ4-ZINC04143908-0.pdb;-75.0874;0
cav1m17_AQ4-ZINC43252950-0.pdb;-75.0514;0
cav1m17_AQ4-ZINC56157787-0.pdb;-75.0327;0
cav1m17_AQ4-ZINC12965084-0.pdb;-74.9942;0
cav1m17_AQ4-ZINC04308656-0.pdb;-74.9605;0
cav1m17_AQ4-ZINC31973960-0.pdb;-74.9577;0
cav1m17_AQ4-ZINC35495940-0.pdb;-74.9119;0
cav1m17_AQ4-ZINC37675710-0.pdb;-74.8444;0
cav1m17_AQ4-ZINC15782952-0.pdb;-74.8319;0
cav1m17_AQ4-ZINC62892003-0.pdb;-74.7958;0
cav1m17_AQ4-ZINC21816133-0.pdb;-74.7462;0
cav1m17_AQ4-ZINC61887240-0.pdb;-74.7376;0
cav1m17_AQ4-ZINC49561728-0.pdb;-74.7137;0
cav1m17_AQ4-ZINC01290931-0.pdb;-74.6609;0
cav1m17_AQ4-ZINC67204892-0.pdb;-74.5395;0
cav1m17_AQ4-ZINC49057303-0.pdb;-74.5329;0
cav1m17_AQ4-ZINC16284167-0.pdb;-74.5172;0
cav1m17_AQ4-ZINC43365861-0.pdb;-74.4376;0
cav1m17_AQ4-ZINC61363640-0.pdb;-74.4301;0
cav1m17_AQ4-ZINC59437684-0.pdb;-74.4138;0
cav1m17_AQ4-ZINC61887464-0.pdb;-74.3459;0
cav1m17_AQ4-ZINC42554527-0.pdb;-74.3196;0
cav1m17_AQ4-ZINC66346630-0.pdb;-74.3065;0
cav1m17_AQ4-ZINC44353564-0.pdb;-74.2833;0
cav1m17_AQ4-ZINC36899652-0.pdb;-74.281;0
cav1m17_AQ4-ZINC36347273-0.pdb;-74.2292;0
cav1m17_AQ4-ZINC60365363-0.pdb;-74.1747;0
cav1m17_AQ4-ZINC31935093-0.pdb;-74.107;0
cav1m17_AQ4-ZINC24836601-0.pdb;-74.0631;0
cav1m17_AQ4-ZINC44062695-0.pdb;-74.0499;0
cav1m17_AQ4-ZINC50362168-0.pdb;-73.9934;0
cav1m17_AQ4-ZINC20513342-0.pdb;-73.9511;0
cav1m17_AQ4-ZINC45047577-0.pdb;-73.9335;0
cav1m17_AQ4-ZINC04660914-0.pdb;-73.9109;0
cav1m17_AQ4-ZINC34856464-0.pdb;-73.8625;0
cav1m17_AQ4-ZINC49146912-0.pdb;-73.8452;0
cav1m17_AQ4-ZINC52213570-0.pdb;-73.7285;0
cav1m17_AQ4-ZINC35452772-0.pdb;-73.705;0
cav1m17_AQ4-ZINC44784810-0.pdb;-73.6664;0
cav1m17_AQ4-ZINC05658973-0.pdb;-73.6307;0
cav1m17_AQ4-ZINC35675863-0.pdb;-73.608;0
cav1m17_AQ4-ZINC54928563-0.pdb;-73.6053;0
cav1m17_AQ4-ZINC50362251-0.pdb;-73.5919;0
cav1m17_AQ4-ZINC36025128-0.pdb;-73.4769;0
cav1m17_AQ4-ZINC48843919-0.pdb;-73.4695;0
cav1m17_AQ4-ZINC61587814-0.pdb;-73.4656;0
cav1m17_AQ4-ZINC40590687-0.pdb;-73.2957;0
cav1m17_AQ4-ZINC06189026-0.pdb;-73.2661;0
cav1m17_AQ4-ZINC37034241-0.pdb;-73.2377;0
cav1m17_AQ4-ZINC21722101-0.pdb;-73.233;0
cav1m17_AQ4-ZINC20431220-0.pdb;-73.1176;0
cav1m17_AQ4-ZINC40590797-0.pdb;-73.0626;0
